id,lat,long,code
03990593,52.65029,1.36723,27900
04314425,53.215382,-3.488211,01500
04654942,51.43838,-0.8933,27900
04827763,50.88349,-1.04274,81300
04828896,55.169001,-1.691538,47789
04840946,51.46664,-0.13141,81300
04869785,51.15014,0.88346,71121
05032535,52.854539,-1.688396,81300
05239585,51.44077,-2.85725,81300
05537464,53.607566,-2.432079,53100
05575236,51.468539,0.09593,24100
05584673,53.62766,-1.36694,88910
05915281,51.52222,0.0,87300
05969841,53.785655,-1.75904,88990
06139858,52.061868,1.183461,55100
06366522,51.60967,-0.1343,47789
06512847,50.064332,-5.569438,14132
06591743,51.38625,0.05655,81300
06885915,53.36539,-2.20658,61900
07614550,55.862906,-4.262405,88990
18897750,51.887713,-0.187596,43330
19147272,51.215453,-0.797187,75000
19318016,53.809556,-3.053964,55100
19338857,51.87813,0.57746,81300
19339340,50.969933,-4.072926,47789
19355047,51.233662,-0.201225,10831
19416262,50.925166,-1.419696,88990
19532452,51.4519,-1.02734,25120
19533445,53.15002,-1.166793,86101
19534108,51.46376,0.0,53100
19536852,52.71743,-2.47981,81300
19543357,52.480797,-2.022437,88910
19544520,51.52724,0.0,86101
19547024,51.360726,-0.188251,47789
19557170,56.162755,-3.400363,81300
19570221,51.52029,0.0,74901
19639975,50.87705,-1.2432,86101
19697701,51.14736,0.87547,86101
19871602,50.84216,-1.17774,87300
20127363,52.902387,-1.193957,71121
20127495,51.522478,-0.671984,29202
20130825,51.551,0.041323,81300
20156389,51.874285,0.918183,60200
20156448,51.53264,-0.19246,61900
21078603,51.750273,-2.233464,71121
21078775,51.50995,0.0,85100
21079206,52.64464,-1.04479,86101
21079648,52.77244,-0.85905,71121
21080509,53.72771,-1.52438,87200
21081185,51.39918,-0.17116,87200
21081349,53.66292,-2.66825,81300
21081436,53.421588,-2.157564,32300
21082876,51.24544,-0.85088,01430
21085167,51.512307,-0.138636,71121
21086109,52.13802,-0.46859,87300
21086315,51.53867,0.05359,43110
21087769,51.72462,-0.53481,55100
21089502,51.20961,1.38144,13931
21089779,52.477141,-1.81713,87300
21090865,51.39047,-0.50692,87300
21091013,51.59403,-0.38137,43330
03472007,53.79031,-1.54539,87300
03506561,52.539102,-1.048259,61900
03652628,51.38714,-2.78284,66190
04065383,51.76463,-0.43559,86101
04162979,51.81266,-2.27005,27900
04225481,52.22824,-0.25813,87300
04229508,52.45053,-2.04388,05101
04490589,53.8406,-2.21532,32300
04572038,53.527495,-0.857053,81300
04613552,50.89575,-1.39419,47789
05107732,51.27529,0.39427,64205
05305829,51.504293,-0.079612,55100
05515094,51.051185,-1.320495,13960
06837345,50.811062,-0.37343,64205
07521856,52.942788,1.210861,47789
07521891,50.90367,-3.48426,46180
07771872,51.335966,-0.260995,88990
07881256,53.2296,-0.54439,87300
07929547,53.615971,-0.960861,87300
07949751,52.28813,-1.57306,30110
07954853,51.71466,-1.9742,64205
07956778,51.45259,-2.47734,61900
08019877,53.55689,-1.74627,81300
08032470,51.37153,-0.36218,71121
08392974,51.54451,-0.47935,87300
08408636,50.61617,-2.49075,88910
08431663,51.51468,-0.12361,01500
08447700,51.561086,0.221633,66190
08573569,52.12791,0.18016,74901
08585186,51.633661,-0.585455,46180
08626641,51.42905,-0.57089,87300
08661478,52.60048,1.3558,27120
08666804,51.48312,0.0,88990
06952098,52.70348,-2.73106,55100
07035621,54.68425,-6.0211,46180
07250374,56.96168,-2.21017,88990
07349344,55.866631,-4.282635,43330
07436765,55.86613,-4.15492,61900
07503953,55.88853,-4.28721,88990
07517677,55.940104,-3.377922,81300
07615997,55.912301,-3.110576,55100
07632907,53.315093,-4.63535,88910
07941990,57.130062,-2.132671,71121
07944812,51.59264,-3.3239,75000
08066471,51.55046,-0.3542,86101
08091399,51.44243,-0.9313,88990
08419101,50.363867,-4.745745,74901
08492036,52.712986,-2.716961,43330
08611066,51.384714,-2.36329,55100
08757930,53.21349,-2.65059,81300
08764401,51.5326,0.0,87200
08778027,53.3582,-2.182182,81300
08910729,51.36596,-1.38542,47789
08912226,51.543987,-0.175689,87200
08920978,53.38348,-1.41803,61900
08948901,51.77196,-0.94234,66190
09062150,52.6851,-2.02601,81221
09068551,52.828077,-1.247908,75000
09157308,50.61426,-2.49124,47789
09464621,52.39555,0.0,88990
09530125,51.41794,0.06788,43330
09601450,52.793,-1.57383,87200
13218349,52.59975,-1.08376,59133
13332763,52.21406,-0.94374,87300
13351952,53.57251,0.0,27120
13471380,53.799496,-2.310959,85100
13485322,51.679395,-4.162496,88990
13835175,53.816458,-1.493968,86101
14561636,51.878129,-0.423217,88990
14571067,51.518867,-0.346973,61900
14571686,52.446955,-1.507322,43330
14592615,50.736718,-1.762135,81300
15429605,51.483663,-0.643666,46180
15554371,53.19938,-0.10247,81300
15570828,51.538886,0.078309,86101
15740781,52.86162,-1.44015,43330
15805778,51.475144,-2.589931,86101
15814619,51.561103,-0.375683,87300
15965741,51.903177,-2.072805,27120
16170756,55.02897,-1.64294,14132
16189959,51.383037,-2.364334,88990
16198635,55.969502,-4.188255,80200
16206400,51.53042,0.0,74901
16221155,51.51468,-0.12361,71121
16838176,51.834197,-0.648753,81300
16843046,51.45811,-2.11382,81300
17030995,51.551948,-0.451266,88990
17067033,51.39626,-0.44869,46180
17179461,53.375219,-3.128655,81300
17559951,56.3289,-3.83329,88910
17631618,51.111934,-2.454286,47789
17634049,50.87294,0.00021,46180
17648952,53.18763,-3.05613,81300
17654800,52.30472,-0.5944,88990
17862824,51.52724,0.0,88990
17876081,51.598754,-2.92994,87200
18041874,53.209215,-0.117832,61900
18154218,51.589649,-3.22475,43330
18195728,52.661054,-3.166206,01500
18209800,50.73995,-3.32907,46180
18329482,50.919027,-1.381471,80200
18395483,50.476509,-3.551195,55100
18406068,51.6426,0.0,81300
18407536,51.03516,-0.28566,74901
18424822,51.48122,0.03501,88910
18440733,51.444872,-0.213152,46180
18469074,51.584521,-0.20014,43330
18483808,53.328388,-3.099572,66190
18491702,52.06394,-0.86099,43330
18618931,51.55475,0.0,61900
18695154,52.27654,-0.86298,81300
18836721,51.51922,-0.6315,87300
19066855,56.41226,-3.44822,88990
19121713,51.478126,-0.182312,14132
19209803,52.906557,-1.495231,71121
19244084,50.75213,-1.85848,86101
19292717,52.501639,-1.92015,14132
19331097,51.34314,-0.271542,88910
19349447,55.822695,-4.537788,43330
19423718,51.50793,-0.19348,85100
15265269,51.458269,-0.205254,55100
15321437,51.04181,-0.2608,55100
16167854,52.24694,-1.51069,46770
16247498,51.17704,-0.11535,87200
16377230,52.28307,-2.1674,88990
16604319,53.54593,-1.44388,87300
16831708,53.55227,-0.49409,47789
17014083,53.61744,-0.65895,86101
17529058,52.07508,-1.93452,55100
17576923,51.5766,0.12202,88990
17601234,51.51209,-0.13974,30110
17780422,51.43542,0.10211,81300
17875000,50.90827,0.19208,01430
17995762,51.654534,-0.433156,47789
18415167,53.01295,-1.73649,27400
18495881,51.47935,0.0,27400
18667273,51.610982,0.224864,43330
18677914,51.40399,0.0,88910
19259222,52.54774,0.7618,71121
19289496,52.09191,-1.94842,64205
19300253,50.79275,-0.63372,93191
10034109,54.278843,-1.281323,01500
10667133,50.372539,-3.904097,01500
11292798,57.21263,-2.1951,28923
13452404,52.437384,-1.967688,88990
14629754,51.516957,-0.104834,86101
00299480,51.31113,0.89875,01500
00471277,53.203072,-0.520821,25120
00634409,52.485497,-1.906739,47789
01256014,52.80969,-1.63243,46180
01675456,52.45523,-1.8772,88990
02373460,53.79778,-1.75658,46770
02396387,51.339739,-0.389408,88990
02500941,51.51385,0.0,61900
02509672,50.988431,-1.493864,43330
02602908,53.41018,-2.99328,55100
03035736,53.37706,-1.50878,80200
03329171,50.796044,-0.688437,81300
03466599,51.400554,0.04652,87300
03616364,51.78086,-1.26637,43330
03654340,52.37085,-1.79825,31010
03708169,52.00426,-2.12597,66190
03711438,53.130317,-1.25844,46180
19279084,52.48189,-1.90128,64205
19301991,51.755692,0.49442,86101
19311012,52.23057,-0.26501,47789
19312914,52.774711,-1.206066,81221
19313032,52.388604,-1.486145,43330
19335002,51.402871,0.515781,61900
19387179,55.86536,-4.26932,55100
19540269,51.52051,-0.12169,46180
19547728,51.654485,-0.15366,87300
20026781,53.442759,-1.950924,55100
20065140,51.563354,0.109685,88990
20138463,51.52724,0.0,01500
20153595,51.51468,-0.12361,88990
20156942,54.83588,-1.69318,32300
20168707,51.759027,-3.364167,71121
20180689,53.246391,-1.33984,87200
20296138,51.52724,0.0,66190
20432757,51.21386,1.40257,81300
20809365,51.564,-0.2828,13960
21077388,52.92274,-1.52662,87200
21095144,53.99235,-1.53158,55100
21098173,52.502681,-1.906302,88990
21098386,52.469644,-1.862931,86101
21102228,54.596154,-5.888438,13931
21102320,55.91444,-3.27933,86101
05098372,52.91186,-1.04444,87300
05950603,50.99556,0.15589,87300
05964216,52.15648,0.36767,93191
05964683,51.38232,0.0,88990
06089498,53.05703,-1.54529,01500
06290301,51.41948,-0.17215,88910
06297882,52.21406,-0.94374,87300
06457472,51.41769,-0.51208,55100
07202987,55.9502,-3.20686,47789
08078050,51.599996,-0.333503,88990
08378711,50.93054,-1.47423,74901
08419022,51.53042,0.0,88990
08422967,52.5697,-0.29608,46180
08446954,51.547094,-0.117751,81221
08512925,55.52613,-1.70693,88990
08748899,51.481571,-3.17289,80200
08822042,52.11395,-0.11222,25120
08915732,50.87921,-1.0322,80200
08999318,52.27761,-0.88038,43330
09042878,51.5275,-0.11061,86101
09394038,53.37966,-1.47996,61900
09482248,52.490475,-1.815629,86101
09500250,53.60993,-0.96164,55100
09503267,50.79971,-0.66543,82190
09508094,51.384231,-2.36296,55100
09511807,51.94896,-0.2568,86101
09532423,51.587505,-0.30223,60200
09843527,50.219486,-5.296866,81300
10084541,50.78909,-3.65163,85100
10121939,53.410911,-2.15855,47782
11025140,53.13493,0.342515,55100
11641228,51.94281,-0.65527,55100
11982382,53.259238,-1.908844,88990
12092645,52.325865,-0.613123,75000
13580515,51.426791,-0.360266,81300
13831662,53.73657,-2.96335,55100
13854233,51.35788,-0.14715,55100
14459926,53.80373,-2.79633,43110
14498277,51.62073,-0.28366,47789
14548024,52.880009,-1.405745,86101
15291820,51.50803,0.01868,55100
15333133,51.50552,0.01612,61900
20122175,55.88822,-3.52755,80200
20122586,53.412561,-1.447997,88990
20123694,52.87214,-1.436409,81300
20124327,51.53042,0.0,13931
20125122,54.087529,-1.13044,43330
20125640,51.51468,-0.12361,61900
20129783,51.45007,0.30905,46770
20129946,51.57775,-0.30999,86101
20130697,51.57161,0.0,86101
20130965,51.192236,-1.758478,86101
20131845,50.84474,-1.78684,23410
20132987,52.76956,-0.89262,43330
20139125,51.599227,0.657383,88990
20141831,51.482891,-2.796634,43330
20143079,53.59741,-2.43255,87200
20146435,51.503387,0.023799,87200
20146919,52.28593,-1.53045,55100
20147530,52.22054,0.0,88990
20151494,51.26786,-1.08542,87300
20153730,51.623839,-0.192697,66190
20156853,51.51468,-0.12361,71121
20157803,55.85989,-4.28115,55100
20161337,51.54285,-0.34566,55100
20168897,51.54885,0.07555,87200
20192441,53.422296,-2.940035,87200
20226369,51.51536,-0.248964,87200
20253420,53.563322,-0.654864,88910
20273159,51.52724,0.0,55100
20319409,53.38394,-2.61511,43330
10402338,51.40203,-1.25721,53100
10402577,53.385212,-2.945583,55100
10405705,50.724755,-1.854795,87300
10406321,58.438834,-3.092637,47789
10407520,54.699507,-1.605089,88990
10693811,52.05502,-0.771,66190
10697152,53.003845,-2.269754,78100
10698852,50.860786,-1.255952,47789
10699201,53.45127,-2.13262,28923
10699326,50.548801,-3.585117,61900
10700336,53.49575,-2.5154,47789
10702538,53.36655,0.0,88990
10702547,54.99498,-1.67137,88990
10702801,52.95525,-1.15448,47789
10703971,51.86169,-2.23891,78100
10704591,53.99181,-1.55339,66190
10707938,51.806841,0.052732,53100
10707947,55.603142,-3.600331,53100
10710409,53.33937,-2.72654,75000
10712017,52.03723,1.08692,71121
10713029,51.35427,0.08976,88990
10714455,52.41502,-1.95076,75000
10717668,53.470061,-2.265265,46770
10719347,57.21185,-2.93363,53100
10719686,52.479117,-1.899686,78100
10720461,51.394411,-2.345458,81300
10722313,51.45661,-2.57943,88990
10723006,54.44536,-6.41773,80200
10723184,54.49102,-2.35566,01500
10723738,52.350210462641044,-1.2235979268940034,88990
10724069,53.28111,-3.060193,81300
10724248,51.699069,0.111901,47789
10728112,51.65154,0.0,47782
10728154,51.65483,-0.19776,88990
10728253,50.86287,-3.22155,01500
10729763,51.29307,-0.76607,85100
10730770,51.41174,-0.83673,78100
10730898,51.39101,-2.17613,47789
10582855,53.84036,-0.40235,66190
10591684,51.830529,-2.977891,01500
10600744,51.61324,-1.64833,71121
10449573,54.76786,-1.47259,01500
10449756,53.32165,-1.26015,01500
10449817,54.61375,-1.4825,01500
10450036,52.891495,-3.107905,01500
10451449,50.980279,-3.267151,01500
10451580,54.19996,-3.29834,01500
10451599,55.289511,-3.414968,01500
10451654,51.575,-2.20912,01500
10452056,52.057744,-3.714684,01500
10452481,54.65842,-1.67901,47789
10454132,52.014724,-3.940886,01500
10454214,52.798128,-3.294227,01500
10457210,52.40337,0.0,85100
10457781,51.3094,0.0,53100
10458839,53.50599,-2.16974,53100
10458884,50.496317,-3.531195,53100
10461171,51.546287,0.195774,47789
10461272,52.296528,-1.969597,53100
10462518,53.83374,-1.46687,85100
10462954,52.659826,-3.148312,53100
10463297,52.64407,1.23558,66190
10465419,51.55745,-1.82868,53100
10467163,51.349371,-2.976022,47789
10467235,51.10573,-0.36815,75000
10467324,51.6931,0.58597,47789
10467985,52.07503,-0.62752,53100
10468110,53.54058,-1.097492,53100
10470917,52.50758,-1.436471,75000
10473143,53.29235,-3.00737,53100
10473486,52.67784,-1.4511,01500
10475274,52.39658,-1.79949,75000
10475836,50.83841,0.475924,87300
10477132,51.48554,-0.60625,85100
10478256,52.30373,-1.89407,53100
10478451,52.665421,0.160567,47789
10478986,52.261319,-2.152516,53100
10479868,51.19721,-0.54608,85100
10479992,51.76732,0.14982,43330
10480286,52.09283,1.32032,53100
10480322,50.67326,-3.40241,53100
10481490,50.93604,-2.38034,47789
10484470,52.65542,1.33954,47789
10464507,51.35254,-0.266635,53100
10465346,50.851023,0.53781,53100
10465545,50.699382,-1.292891,86101
10465609,50.813961,-0.403817,53100
10468278,52.29556,-2.12413,47789
10468663,51.57861,0.00708,60200
10468894,54.950312,-1.365905,53100
10471422,53.15026,-1.57546,86101
10471531,50.37031,-4.1446,47789
10471894,52.79649,-0.15478,61900
10473284,54.94821,-6.386351,01500
10473972,49.190548,-2.108595,86101
10474088,55.54331,-4.4906,01500
10475258,53.56933,-0.12806,53100
10476613,53.34029,-2.66981,53100
10476707,53.32339,-0.8517,47789
10479008,51.86572,0.96145,53100
10479855,56.460469,-3.033883,85100
10480931,53.87445,-0.777194,47789
10482029,55.131517,-6.66801,47789
10482039,56.46211,-2.97075,47789
10482073,54.59333,-5.68816,47789
10483344,50.81526,-0.36468,86101
10483383,52.78099,-1.39895,53100
10483740,53.161661,-2.212648,75000
10484662,51.704101,-3.042318,47782
10487273,53.95621,-1.11972,53100
10492740,51.25306,0.0,47789
10495958,51.145758,1.305577,81221
10496356,52.618412,-1.152267,17220
10498178,55.824859,-4.365105,47789
10498866,54.99664,-1.42547,85100
10500396,51.469538,-2.586561,71121
10501566,51.54969,-3.578,47789
10962288,51.59162,0.49753,80200
10963066,51.405658,-1.323786,66190
10964265,51.27511,1.33995,53100
10964421,53.84518,-1.63213,78100
10964709,54.53864,-1.29893,80200
10965462,53.54203,-2.11187,53100
10966632,54.58486,-5.91995,87300
10967964,51.18629,-0.60983,47789
10968319,53.377769,-1.500314,47789
10969025,53.94807,-1.1476,01500
10969261,51.78506,-1.48547,47789
10969534,50.84226,-1.03323,31010
10972153,51.90029,-2.07975,66190
10972781,53.01164,-1.74526,32300
10973868,51.405658,-1.323786,66190
10976306,51.481736,-1.330398,47789
10979042,50.81737,-2.74828,47789
10980945,54.524391,-1.215993,47789
10982122,51.58407,0.51847,47789
10982825,53.78932,-1.54697,66190
10988070,51.19246,0.27211,47782
10991836,51.878814,0.55124,47782
10993753,52.92765,-1.47437,78100
10994362,54.23609,-0.41799,75000
10996918,51.87022,0.56882,47789
10900964,54.932168,-3.902817,01500
10902825,51.90681,-0.60576,27120
10910129,52.24433,-1.39729,47789
10913349,52.640357,-2.653865,01500
10913402,52.482892,-1.899898,66190
10914718,51.5793,0.0,66190
10914819,55.906269,-4.213295,53100
10921257,51.371804,1.129148,47789
10922652,54.66536,-1.2151,81221
10923584,51.36929,-0.21144,46770
10925585,52.19008,0.99765,47789
10926452,51.60546,0.0,84210
10927881,52.56669,-1.34151,32300
10928813,51.08027,-4.06022,47789
10929436,51.519448,-0.37552,47789
10929873,51.791499,-3.987012,47789
10930458,51.46696,-0.26677,47789
10931463,51.45604,-2.5964,66190
10874538,51.45134,-2.59045,31010
10879164,53.48415,-2.22919,61900
10880342,53.57337,-2.09913,75000
10880361,54.437137,-6.411582,86101
10884035,55.76366,-4.51846,01500
10884551,52.43104,1.12834,01500
10886355,51.72952,0.32739,01500
10886779,50.69947,-2.451352,01500
10889630,56.583531,-3.628705,01500
10889655,55.64111,-3.83009,01500
10890235,55.707859,-4.127994,01500
10894721,52.52956,-1.91092,23410
10897395,51.517,0.0,66190
10898150,53.161936,-2.217218,81221
10899567,52.596328,-1.685791,14132
10900787,54.32938,-1.44976,85100
10901747,52.47783,-1.91384,78100
10903293,52.24422,0.10897,78100
10903704,50.81877,-0.50989,31010
10905476,53.58502,-2.65754,43330
10906922,55.95765,-2.80344,78100
10907277,53.80749,-1.77961,46660
10908566,53.00097,-0.41035,66190
10555294,51.384318,-2.362997,78100
10555747,51.46077,0.0,47782
10557606,52.700038,-1.066272,81221
10558334,55.862457,-4.258506,66190
10618859,51.517,-0.47656,78100
10626556,50.971258,0.249383,31010
10628741,51.61989,0.30031,66190
10630318,51.88753,0.88131,85100
10635465,51.6946,-0.17726,66190
10635481,52.32539,-1.02318,53100
10635619,52.711166,-2.221546,53100
10636591,51.606873,0.000894,53100
10637553,55.97219,-3.16918,71121
10643521,51.06396,-0.32695,85100
10645463,54.871055,-6.385248,01500
10645791,51.51033,-0.14765,66190
10792696,54.54334,-1.32266,28923
10797990,51.44009,-3.49783,43330
10798211,57.625456,-3.156583,01500
10798242,51.2717,0.18992,78100
10798900,51.491542,-0.256319,78100
10798961,52.24267,0.40284,75000
10806220,54.73026,-6.23947,61900
10812592,53.804458,-1.832081,61900
10818685,51.016485,-3.098877,86101
10821194,50.646312,-4.260366,01500
10821905,51.91651,-2.09303,43330
10823880,51.04439,-1.43604,01500
10826372,57.1475,-2.27531,86101
10829958,53.42237,-2.60934,31010
10734828,53.427156,-2.322776,43330
10737634,53.529,-2.11222,84210
10738509,51.240776,-1.259519,81221
10738640,52.66255,1.28012,46180
10739772,51.40333,0.0,43330
10741805,50.390163,-4.024983,80200
10742178,52.19153,-2.46398,01500
10743847,53.0754,-3.02049,43330
10745803,52.52409,-1.214,53100
10747991,55.007169,-6.481565,01500
10748175,54.689461,-7.6568,01500
10748184,54.335716,-5.931123,01500
10748557,51.432308,-3.359892,01500
10750657,55.587362,-1.69177,01500
10751074,52.97544,-1.27391,01500
10751392,51.879035,-4.662725,53100
10752664,54.18821,-0.93168,01500
10753755,54.986024,-6.311178,01500
10754121,54.722229,-3.166372,01500
10754784,52.85491,-1.45209,01500
10754924,50.719979,-3.546439,53100
10754996,50.96654,-4.25394,01500
10755007,53.210812,-3.703261,01500
10755008,50.88221,-4.520261,01500
10756248,54.277726,-2.378581,01500
10756502,53.19271,-3.52464,01500
10756537,53.15406,-3.56675,01500
10757575,56.15449,-5.18417,01500
10758300,52.651005,-2.784948,01500
10758315,52.886703,-2.75075,01500
10758545,51.46533,0.0,87300
10758831,52.741402,-3.235069,01500
10759447,50.28948,-5.07985,53100
10759545,51.310758,0.035234,53100
10759905,53.89897,-0.96771,01500
10760318,54.60247,-7.33439,01500
10760321,51.56918,0.34566,53100
10760413,54.823531,-5.844674,01500
10761264,53.6763,-0.63211,53100
10761559,52.99686,-1.39439,01500
10762413,50.39329,-4.794424,53100
10762548,51.24067,0.0,47782
10728502,50.72469,-3.60735,78100
10728980,55.88741,-4.28408,87300
10729863,51.33637,-0.7881,81221
10730153,51.28106,-0.84228,53100
10737500,52.936347,-0.664268,81221
10741568,52.208997,-0.589667,80200
10741772,49.199866,-2.123774,66190
10742557,51.6483,-0.43485,82190
10744598,51.52559,-0.12958,66190
10744808,50.78515,-1.06854,78100
10745316,50.95355,-1.2132,53100
10746445,51.82373,-0.82499,85100
10747710,51.714037,0.165224,53100
10748741,51.38751,0.0,85100
10748935,52.342071,-1.567235,66190
10749425,51.17737,-0.69287,66190
10750799,52.912623,-1.112823,53100
10751030,51.54475,-0.178549,78100
10752306,51.395589,-0.448372,47782
10757701,53.45055,-1.55426,53100
10760000,52.484167,-1.904816,31010
10760470,53.32845,-3.09934,66190
10761613,51.621019,-0.316915,75000
10761646,56.01455,-3.62028,75000
10762726,52.0267,0.0415,53100
10763331,51.68556,-4.18967,75000
10613345,52.38034,-1.30621,53100
10617497,52.63602,-1.65975,43330
10620733,53.257445,-2.569364,53100
10623072,51.517257,-0.091353,82190
10623424,50.84384,-0.19002,86101
10625060,53.47686,-2.11572,32300
10630016,51.44924,-3.26323,61900
10630825,52.912287,-1.452313,66190
10632774,51.389954,0.050417,23410
10635612,52.12622,-0.2825,75000
10636486,55.974,-3.65451,53100
10638709,56.100803,-3.162801,53100
10638958,52.57263,-1.165,66190
10642073,49.171166,-2.068201,43330
10642627,53.30046,-3.06037,75000
10645090,53.400209,-2.569458,43330
10648954,53.48038,-2.23788,78100
10650231,51.08303,-4.05602,86101
10651056,53.32511,-3.48142,86101
10658393,55.88863,-3.61784,85100
10658658,51.504712,-0.61616,84210
10658760,51.34313,-2.94524,43330
10659502,52.394451,-1.423039,53100
10414162,50.78988,-0.79782,71121
10414319,52.535769,-1.906049,53100
10414336,51.592717,-2.536033,81221
10414550,53.67265,-1.63708,53100
10415694,52.51882,-1.36649,53100
10420535,51.03724,-2.94667,61900
10423840,50.43273,-3.68372,86101
10426415,52.50072,-2.02919,78100
10430144,51.79938,-0.66179,85100
10433148,52.72278,-2.1162,85100
10433812,54.81646,-3.15189,46180
10433826,50.81378,-0.55536,27120
10434019,51.22573,-2.96581,61900
10434980,50.96685,0.10314,86101
10436152,51.516139,-0.13519,71121
10437233,51.18844,0.62036,43330
10438032,51.609631,-3.980635,53100
10609978,51.44332,0.38472,46770
10613003,54.60855,-5.9475,85100
10613360,51.58119,-3.06832,53100
10613371,52.66269,1.6442,53100
10613380,57.06641,-4.82424,53100
10614189,54.33285,-2.74339,46770
10614204,51.46838,0.0,82190
10616906,51.46319,-0.27207,75000
10618674,52.40344,-0.74183,86101
10619506,51.15743,0.27547,71121
10782726,52.9024,-1.46388,80200
10784675,50.8219,-1.87727,85100
10785188,51.483583,0.016528,75000
10788445,51.89572,-0.53866,46770
10621268,55.932265,-3.209731,31010
10621468,54.432076,-6.464721,28923
10792426,57.585659,-3.866326,47782
10795005,54.23419,-6.1692,43330
10624778,51.28985,0.46843,60200
10625473,52.061636,-1.335462,47782
10777020,51.44507,-0.20391,75000
10782084,57.18834,-2.108,46770
10783440,51.51112,-0.10689,66190
10785182,50.39456,-4.0403,46180
10786483,50.3289,-4.63417,53100
10787763,51.3043,-0.4159,75000
10790935,51.71608,-1.96243,66190
10796694,54.963282,-6.225141,53100
10808707,52.28716,-0.24975,61900
10812035,51.42774,0.0,31010
10618670,56.47805,-2.98499,86101
10621528,53.37886,-2.94606,86101
10622076,51.435521,-0.466548,47782
10627091,53.80039,-3.02793,66190
10628851,53.68495,0.0,43110
10629389,52.188298,0.17958,32300
10630539,52.39585,-1.99891,53100
10631518,51.21896,1.39306,85100
10642315,53.36236,-2.7199,78100
10642892,53.537212,-1.102727,80200
10646576,51.51807,-0.11614,78100
10649716,54.65294,-5.91397,43330
10652823,51.52982,0.0,78100
10555836,53.401229,-1.506411,46660
10556786,50.6948,-1.46403,53100
10828338,57.20269,-2.28977,85100
10829849,53.73418,-1.30053,80200
10831390,51.435982,0.028438,43330
10834584,50.84154,-1.78729,46660
10836266,51.51783,0.0,66190
10842995,51.32942,-0.41116,47782
10845304,53.3611,-1.23005,86101
10845959,53.40686,-2.98772,66190
10849244,53.30073,-1.46577,53100
10851723,57.39849,-5.49822,53100
10858277,54.87446,-2.88266,86101
10860059,51.24154,-0.57621,86101
10860139,50.402155,-3.5634,31010
10860338,51.45303,0.0,86101
10522523,52.27462,-1.09697,27120
10527472,51.76224,-3.15958,87300
10528111,51.896608,0.936252,43330
10534467,52.17134,-2.20747,81221
10537974,52.592786,-1.557744,75000
10539240,52.01325,-0.65224,27120
10544079,52.32318,0.0,53100
10549183,50.85493,0.57702,82190
10553776,51.57276,0.06432,61900
10557388,53.21187,-1.21267,46770
10723831,51.514358,-3.434221,66190
10725357,52.42005,-1.59985,85100
10727950,56.00039,-2.51383,75000
10728302,50.71726,-3.51479,86101
10729134,55.95906,-4.04278,53100
10732760,53.087806,-2.199487,61900
10734490,51.47547,0.0,78100
10734954,51.081461,-0.296319,43330
10736082,50.1267,-5.18611,31010
10736899,53.603625,-3.03099,43330
10741298,51.777704,-0.436137,80200
10746997,53.378044,-1.501294,75000
10747271,51.14647,-1.59519,53100
10750733,50.37064,-4.12092,53100
10750803,52.292025,-0.813516,53100
10751420,52.0388,-4.4672,47782
10751608,51.294922,-1.808081,53100
10751985,51.404155,-0.136655,53100
10753850,55.895774,-4.341648,53100
10753927,55.133107,-6.664498,66190
10754732,52.350210462641044,-1.2235979268940034,78100
10755323,51.61271,-0.27705,66190
10755372,55.7511,-3.35563,53100
10758691,51.42245,-0.20891,53100
10613000,55.884239,-3.338852,85100
10620947,53.95594,-1.12341,20420
10741664,52.95249,-0.95189,78100
10745423,50.592743,-3.674944,75000
10747502,50.38492,-4.55825,53100
10747547,51.138839,0.258798,75000
10747613,54.973972,-1.55042,87300
10749933,51.60962,0.02166,53100
10751189,52.69713,0.24482,53100
10752036,53.03748,-2.29931,53100
10752135,53.731977,-1.302218,53100
10753795,51.53623,-3.38686,53100
10756691,51.61379,-3.80266,53100
10757092,52.03805,-0.8017,53100
10760051,51.53509,-2.41372,85100
10762761,52.350210462641044,-1.2235979268940034,53100
10764893,51.6101,-1.41864,43330
10766224,50.46923,-3.55412,53100
10772964,51.30847,0.43978,85100
10837438,52.83521,1.43145,71121
10841900,51.88232,-3.994233,17240
10845241,51.53667,0.76145,66190
10846758,51.63354,-0.12732,66190
10847352,51.72137,-4.05425,53100
10847857,51.285509,0.16936,78100
10849133,52.628696,-1.124694,66190
11636465,51.552266,-0.2949,85100
11637746,51.487985,-0.108828,78100
11637853,52.239209,-0.890232,78100
11639368,51.131315,0.263122,78100
11642534,51.369789,-0.212959,87300
11642736,52.90655,-1.23285,85100
11642993,52.45341,-1.94144,86101
11644325,51.5257,-0.65203,85100
11651594,52.48581,1.71244,46180
11613293,50.799269,-3.188367,43330
11614449,51.35148,0.59596,85100
11617325,54.00979,-1.65587,85100
11620297,54.54696,-1.55227,85100
11623489,50.90596,-3.41717,85100
11624930,51.69416,-2.21326,66190
11626782,53.96163,-1.53768,85100
11629793,50.734981,-1.816616,75000
11631894,51.51341,0.0,47782
11638858,54.18182,-3.0972,85100
11640471,50.97023,0.02155,85100
11642054,53.82524,-0.43496,85100
13200134,53.29821,-1.07377,35130
13206944,51.907476,-2.154846,80200
13207514,52.24395,0.27893,93191
13209246,53.57473,-2.36713,53100
13209426,51.8252,-1.30171,27110
13210103,51.748273,-1.239204,66190
